PROVINCIA,MUNICIPIO,FABRICANTE,MARCA,MODELO,TIPO,VARIANTE,VERSION,PROVINCIA_MATR,FECHA_MATR,FEC_PRIM_MATR,CLASE_MATR,PROCEDENCIA,NUEVO_USADO,TIPO_TITULAR,NUM_TITULARES,SUBTIPO_DGT,TIPO_DGT,CAT_EURO,CLAS_CONSTRUCCION,CLAS_UTILIZACION,SERVICIO,RENTING,TARA,PESO_MAX,MOM,MMTA,CILINDRADA,POTENCIA,KW,PROPULSION,CATELECT,CONSUMO,AUTONOMIA,ALIMENTACION,TIPO_DISTINTIVO,EMISIONES_EURO,EMISIONES_CO2,CARROCERIA,DISTANCIA_EJES,EJE_ANTERIOR,EJE_POSTERIOR,PLAZAS,PLAZAS_MAX,PLAZAS_PIE,EMISIONES_CO2_COMPLETA,EMISIONES_CO2_CON_MISSING_PCT,EMISIONES_CO2_IMPUTADA
03,,"ZHEJIANG CHUANGTAI MOTORCYCLE CO., LTD.",WOTTAN,STORM-T,CL125T,0,01,01,10/08/2022,10/08/2022,0,1,N,PERSONA FISICA,1,50,MOTOCICLETAS,*05,04,00,B00,N,146,296,146,296,125,"1,45","6,50",0,,0,000000,M,DISTINTIVO C,EURO 5,"60,000",,1560,0,0,2,2,0,60.0,60.0,60.0
03,,,MERCEDES-BENZ,300 D,,,,,26/12/1980,26/12/1980,0,1,N,PERSONA FISICA,1,40,TURISMOS,,10,00,B00,,1445,1965,0,0,3005,"18,58","0,00",1,,0,,,SIN DISTINTIVO,,,,0,0,0,5,5,0,,,24.354
03,,AUTOMOBILES PEUGEOT,PEUGEOT,308 5P STYLE BHDI100,L,LB,LBBHYB-C2F000,01,29/01/2016,29/01/2016,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1160,1780,1235,1780,1560,"11,47","73,00",1,,0,000000,M,DISTINTIVO C,EURO 6,"94,000",AB,2620,1563,1557,5,5,0,94.0,94.0,94.0
03,03104,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET A.S.,HYUNDAI,I20,BC3,B5P11,M51AZ2,01,23/11/2021,23/11/2021,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1088,1560,1088,1560,1197,"9,79","61,80",0,,0,000000,M,DISTINTIVO C,EURO 6AP,"119,000",AB,2580,1545,1549,5,5,0,119.0,119.0,119.0
03,03104,,BMW,¡,,¡,¡,,12/05/1999,12/05/1999,0,3,N,PERSONA FISICA,1,40,TURISMOS,,10,00,B00,N,1450,1850,0,0,2494,"17,88","0,00",0,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,5,5,0,,,20.37
03,03104,BAYERISCHE MOTOREN WERKE AG,BMW,X2 SDRIVE18D,F2X,YK51,¡,01,19/01/2022,19/01/2022,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1535,2115,1615,2115,1995,"13,29","110,00",1,,0,000000,M,DISTINTIVO C,EURO 6AP,"138,000",AC,2670,1591,1592,5,5,0,138.0,138.0,138.0
03,,,APRILIA,SR 50 AGUA,,,,01,15/09/1999,15/09/1999,6,0,N,PERSONA FISICA,1,90,CICLOMOTORES,L1E,03,00,B00,,97,99,0,0,49,"1,00","0,00",0,,0,,,SIN DISTINTIVO,EURO I,,,0,0,0,2,2,0,,,1.577
03,03104,,VOLKSWAGEN,PASSAT 1.9,3C,AABXEX0,FM5,01,17/05/2006,17/05/2006,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1422,2030,1497,2030,1896,"12,89","77,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,19.364
03,03104,,HONDA,¡,,¡,¡,,14/12/1999,14/12/1999,0,0,N,PERSONA FISICA,1,50,MOTOCICLETAS,L3e,04,00,B00,N,146,320,0,0,234,"2,78","0,00",0,,0,,,SIN DISTINTIVO,EURO I,,,0,0,0,2,2,0,,,-4.602
03,,,FERRARI,¡,,¡,¡,28,25/04/2001,25/04/2001,0,3,N,PERSONA JURIDICA,1,40,TURISMOS,M1,,,B00,,1535,1700,0,0,3496,"24,56","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,2,2,0,,,20.244
03,03104,,FORD,FIESTA,,,,01,18/06/2004,18/06/2004,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1027,1530,0,0,1388,"10,69","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,17.492
03,03104,,CITROEN,C4,L*****,LC9HXC,1,01,29/08/2006,29/08/2006,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1332,1777,1407,1777,1560,"11,47","66,20",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,13.179
03,03104,,TOYOTA,TOYOTA AURIS,E15UT(A),¡,¡,01,19/11/2007,19/11/2007,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1400,1890,1475,1890,1998,"13,30","93,00",1,,0,000000,M,DISTINTIVO B,EURO 4,"0,000",,0,0,0,5,5,0,0.0,0.0,0.0
03,,,VOLKSWAGEN,CADDY,2K,¡,¡,01,03/07/2008,03/07/2008,0,3,N,PERSONA JURIDICA,1,0G,CAMIONES,N1,31,00,B00,N,1405,2251,1480,2251,1896,"12,89","77,00",1,,0,000000,M,DISTINTIVO B,EURO 4,"0,000",,0,0,0,7,7,0,0.0,0.0,0.0
03,,,NISSAN,MICRA,,,,01,05/05/2005,19/10/1994,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,800,1315,0,0,998,"8,78","0,00",0,,0,,,SIN DISTINTIVO,EURO 1,,,0,0,0,5,5,0,,,19.557
03,,,SEAT,IBIZA 1.2,,,,01,13/05/2004,13/05/2004,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1027,1537,0,0,1198,"8,89","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,15.213
03,,VOLKSWAGEN AG,VOLKSWAGEN,TOURAN,1T,CAYCAC,FM6FM62S0267MJS5N1VR2LO,01,04/06/2014,04/06/2014,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1464,2180,1539,2180,1598,"11,64","77,00",1,,0,,M,DISTINTIVO B,EURO 5,"119,000",AC,2675,1541,1514,5,5,0,119.0,119.0,119.0
03,,AUTOMOBILES PEUGEOT,PEUGEOT,¡,¡,¡,¡,01,18/10/2021,22/03/2002,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1210,1640,1285,1640,1587,"11,59","72,00",0,,0,000000,M,DISTINTIVO B,EURO 3,"170,000",AE,2540,1465,1443,4,4,0,170.0,,167.206
03,03104,AUTOMOBILE DACIA,DACIA,SANDERO,SD,¡,¡,01,21/02/2013,21/02/2013,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1033,1590,1108,1590,1461,"11,02","55,00",1,,0,,M,DISTINTIVO B,EURO 5J,"99,000",AB,2589,1497,1486,5,5,0,99.0,99.0,99.0
03,,NISSAN INTERNATIONAL SA,NISSAN,¡,E11,¡,¡,01,28/06/2012,28/06/2012,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1158,1580,1233,1580,1598,"11,64","81,00",0,,0,,M,DISTINTIVO C,EURO 5,"159,000",AF,2600,1470,1460,5,5,0,159.0,159.0,159.0
03,03104,RENAULT S.A.S.,RENAULT,CAPTUR,R,2R5A,2R5A1H,49,23/05/2014,23/05/2014,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1101,1658,1176,1658,898,"7,34","66,00",0,,0,,M,DISTINTIVO C,EURO 5J,"113,000",AB,2606,1531,1516,5,5,0,113.0,113.0,113.0
03,,ADAM OPEL AG,OPEL,CORSA-E,S-D,CADRA12,BX2D6EHLJ5,01,03/04/2017,03/04/2017,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1088,1630,1163,1630,1398,"10,74","66,00",0,,0,000000,M,DISTINTIVO C,EURO 6W,"120,000",AB,2510,1472,1464,5,5,0,120.0,120.0,120.0
03,,,MERCEDES-BENZ,C220CDI,,,,01,20/06/2003,20/06/2003,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1520,1960,0,0,2148,"13,90","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,4,4,0,,,14.741
03,,LECITRAILER SA,LECITRAILER,3E20,3E20,¡,¡,31,10/09/2012,10/09/2012,2,0,N,PERSONA JURIDICA,1,R7,R Y S,O4,43,25,A00,N,8900,35000,8900,39000,0,"0,00","0,00",,,0,,,SIN DISTINTIVO,,,DA,6390,2040,2040,0,0,0,,,9.707
03,03104,HYUNDAI MOTOR MANUFACTURING CZECH,HYUNDAI,IX20,JC,¡,¡,01,03/04/2017,03/04/2017,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1270,1800,1345,1800,1396,"10,73","66,00",1,,0,000000,M,DISTINTIVO C,EURO 6W,"110,000",AF,2615,1553,1557,5,5,0,110.0,110.0,110.0
03,,,DERBI,¡,¡,¡,¡,01,23/03/2005,23/03/2005,6,0,N,PERSONA FISICA,1,90,CICLOMOTORES,L1E,03,00,B00,N,0,0,0,0,49,"0,00","2,00",0,,0,,,DISTINTIVO B,EURO II,,,0,0,0,2,2,0,,,-0.225
03,,,MERCEDES-BENZ,C 220,,,,,18/01/1995,18/01/1995,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1420,1890,0,0,2199,"14,10","0,00",0,,0,,,SIN DISTINTIVO,EURO 1,,,0,0,0,5,5,0,,,18.76
03,03104,,PIAGGIO,¡,¡,¡,¡,01,31/10/2007,31/10/2007,0,3,N,PERSONA FISICA,1,50,MOTOCICLETAS,L3e,04,00,B00,,163,350,163,0,198,"1,91","14,50",0,,0,,,DISTINTIVO C,EURO III,,,0,0,0,2,2,0,,,4.327
03,03104,,FORD,MONDEO,BA7-4PUERT PORTON,QXBA1E,4P,01,13/03/2008,13/03/2008,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1482,2170,1557,2170,1997,"13,30","103,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,27.752
03,03104,,¡,¡,¡,¡,¡,01,17/03/2009,17/03/2009,2,3,N,PERSONA FISICA,1,RA,R Y S,,,,B00,,1040,1165,1040,1300,0,"0,00","0,00",,,0,,,SIN DISTINTIVO,,,,0,0,0,0,0,0,,,2.687
03,03104,"NISSAN INTERNATIONAL, S.A.",NISSAN,NISSAN X-TRAIL,T32,¡,¡,01,28/03/2018,28/03/2018,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1505,2050,1580,2050,1618,"11,72","120,00",0,,0,000000,M,DISTINTIVO C,EURO 6W,"149,000",AF,2705,1575,1575,5,5,0,149.0,149.0,149.0
03,,"RENAULT, S.A.S.",RENAULT,CLIO,R,5RB2,5RB20A,28,13/03/2018,13/03/2018,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1082,1621,1157,1621,898,"7,34","66,00",0,,0,000000,M,DISTINTIVO C,EURO 6W,"105,000",AB,2589,1501,1505,5,5,0,105.0,105.0,105.0
03,,,FORD,FIESTA,,,,,29/06/1998,29/06/1998,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1012,1475,0,0,1242,"10,00","0,00",0,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,5,5,0,,,33.55
03,03104,,CITROEN,¡,¡,¡,¡,28,11/05/2007,11/05/2007,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1078,1391,1153,1391,1398,"10,74","50,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,4,4,0,,,-1.883
03,03104,ADAM OPEL AG,OPEL,ASTRA,P-J,CAEJC12,BA1J1JKFA5,01,28/09/2015,28/09/2015,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1413,2010,1488,2010,1598,"11,64","81,00",1,,0,000000,M,DISTINTIVO C,EURO 6W,"97,000",AB,2685,1541,1551,5,5,0,97.0,,103.552
03,,,NISSAN,MICRA 1.2,,,,01,02/02/2005,02/02/2005,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1055,1475,0,0,1240,"9,99","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,14.796
03,,,CITROEN,¡,,¡,¡,,21/03/2000,21/03/2000,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,1165,1690,0,0,1997,"13,30","0,00",1,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,5,5,0,,,42.354
03,,,NISSAN,¡,,¡,¡,01,14/02/2003,14/02/2003,0,1,N,PERSONA FISICA,1,02,CAMIONES,N1,17,11,B00,,1795,2810,0,0,2488,"15,18","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,33.976
03,,AUTOMOBILES CITROEN,CITROEN,NC4PI EHD115INTEN 5P,3,3D9HC*,3D9HC8/1S,01,25/03/2015,25/03/2015,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1298,1940,1373,1940,1560,"11,47","85,00",1,,0,000000,M,DISTINTIVO B,EURO 5,"105,000",AC,2785,1587,1590,5,5,0,105.0,105.0,105.0
03,,VOLKSWAGEN AG,VOLKSWAGEN,SHARAN,7N,¡,¡,01,22/08/2019,06/10/2015,0,1,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1680,2420,1755,2420,1395,"10,72","110,00",0,,0,000000,M,DISTINTIVO C,EURO 6B,"157,000",AF,2920,1559,1605,7,7,0,157.0,157.0,157.0
03,03104,"RENAULT, S.A.S.",RENAULT,KADJAR,RFE,HH2,¡,01,30/11/2017,30/11/2017,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1394,1924,1469,1924,1461,"11,02","81,00",1,,0,000000,M,DISTINTIVO C,EURO 6W,"103,000",AC,2647,1562,1560,5,5,0,103.0,,106.969
03,03104,,NISSAN,MICRA,K12,¡,¡,01,12/01/2006,12/01/2006,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,946,1475,1021,840,1240,"9,99","59,00",0,,0,,,DISTINTIVO C,EURO 4,,,0,0,0,5,5,0,,,16.859
03,,"RENAULT, S.A.S.",RENAULT,MASTER,MA,FM9T,MWB23061A3T0,01,24/09/2018,24/09/2018,0,3,N,PERSONA FISICA,1,20,FURGONETAS,N1,24,20,B00,N,1852,2800,1927,2800,2299,"14,47","81,00",1,,0,000000,M,DISTINTIVO C,EURO 6Y,"201,000",BB,3182,1750,1730,3,3,0,201.0,201.0,201.0
03,,,BMW,118D AUT.,187,¡,¡,48,09/07/2008,09/07/2008,0,3,N,PERSONA JURIDICA,1,40,TURISMOS,M1,10,00,B00,N,1335,1845,1410,1845,1995,"13,30","105,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,11.667
03,03104,,SKODA,¡,,¡,¡,01,04/04/2001,04/04/2001,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1205,1790,0,0,1595,"11,62","0,00",0,,0,,,DISTINTIVO B,EURO 3,,,0,0,0,5,5,0,,,20.091
03,03104,,SEAT,LEON 1.9 TDI,,,,01,08/11/2001,08/11/2001,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1239,1780,0,0,1896,"12,89","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,27.867
03,03104,,MERCEDES-BENZ,¡,,¡,¡,29,07/03/2005,17/09/2003,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1855,2405,1930,0,2685,"17,38","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,19.474
03,,,CITROEN,BERLINGO,,,,01,31/05/2002,31/05/2002,0,3,N,PERSONA FISICA,1,0G,CAMIONES,N1,10,00,B00,N,1265,1920,0,0,1997,"13,30","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,21.66
03,03104,,OPEL,ASTRA,P-J,BG11,,01,26/08/2011,26/08/2011,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1496,2020,1571,2020,1686,"12,02","81,00",1,,0,,,DISTINTIVO B,EURO 5,"119,000",,0,0,0,5,5,0,119.0,119.0,119.0
03,03104,BAYERISCHE MOTOREN WERKE AG,BMW,X3 XDRIVE20D,G3X,¡,¡,01,28/02/2020,28/02/2020,0,3,N,PERSONA FISICA,1,25,FURGONETAS,M1G,10,33,B00,N,1750,2420,1845,2420,1995,"13,29","140,00",1,,0,000000,M,DISTINTIVO C,EURO 6DG,"133,000",AC,2864,1620,1636,5,5,0,133.0,133.0,133.0
03,,,SEAT,LEON,1P,,,01,13/05/2010,13/05/2010,0,0,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1250,1820,1325,1820,1896,"12,89","77,00",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,122.467
03,03104,,SKODA,FABIA,5J,¡,¡,01,02/09/2009,02/09/2009,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1115,1645,1190,1645,1422,"9,67","55,00",1,,0,000000,M,DISTINTIVO B,EURO 4,"0,000",,0,0,0,5,5,0,0.0,0.0,0.0
03,03104,ND,MERCEDES-BENZ,¡,¡,¡,¡,19,21/11/2014,21/11/2014,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1460,2020,2020,2020,2143,"13,88","100,00",1,,0,,M,DISTINTIVO C,EURO 6W,"119,000",AC,2699,1569,1564,5,5,0,119.0,,128.66
03,,"GUANGDONG TAYO MOTORCYCLE TECH. CO.,",ZONTES,ZT125-Z2,ZT125,00,Z,01,09/03/2022,09/03/2022,0,1,N,PERSONA FISICA,1,50,MOTOCICLETAS,*05,04,00,B00,N,148,0,160,340,125,"1,45","10,80",0,,0,000000,M,DISTINTIVO C,EURO 5,"46,000",,1373,0,0,2,2,0,46.0,,51.778
03,,"NISSAN INTERNATIONAL, S.A.",NISSAN,NISSAN NV200,M20N,B,B51,05,23/02/2017,23/02/2017,0,3,N,PERSONA JURIDICA,1,20,FURGONETAS,N1,24,00,B00,N,1343,2000,1347,2000,1461,"11,03","66,00",1,,0,000000,M,DISTINTIVO C,EURO 6X,"131,000",BB,2725,1490,1510,2,2,0,131.0,131.0,131.0
03,,AIXAM MEGA,AIXAM,S9,UV,53,DF0A,01,12/05/2023,12/05/2023,6,3,N,PERSONA FISICA,1,92,CICLOMOTORES,*21,03,00,B00,N,350,675,425,675,479,"4,28","6,00",1,,0,000000,,DISTINTIVO C,EURO 5,"80,000",,1795,1345,1345,2,2,0,80.0,80.0,80.0
03,,AUTOMOBILE DACIA SA,DACIA,SANDERO,SD,5SDAA,5SDAAC,01,29/05/2014,29/05/2014,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1023,1550,1098,1550,898,"7,34","66,00",0,,0,,M,DISTINTIVO C,EURO 5J,"124,000",AB,2580,1490,1486,5,5,0,124.0,124.0,124.0
03,,RENAULT TRUCKS SAS,RENAULT,T HIGH T4X2 13L E6,HD001,CKZ42A,NARRT4680M0NA371NA1,01,29/10/2021,29/10/2021,0,3,N,PERSONA JURIDICA,1,81,TRACTORES INDUSTRIALES,N3,23,00,A00,N,8119,18000,8686,21000,12777,"47,65","390,00",1,,0,000000,M,DISTINTIVO C,EURO VIE,"0,000",BC,3800,0,0,2,2,0,0.0,0.0,0.0
03,,AUTOMOBILES PEUGEOT-TALBOT SA,PEUGEOT,¡,M,¡,¡,48,12/01/2018,12/01/2018,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1377,1950,1375,1950,1598,"11,64","121,40",0,,0,000000,M,DISTINTIVO C,EURO 6,"129,000",AF,2675,1601,1610,5,5,0,129.0,129.0,129.0
03,,-,DS,DS 7 CROSSBACK BLUEHDI,J,J,¡,28,18/12/2018,18/12/2018,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1535,2135,1610,2135,1997,"13,30","130,00",1,,0,000000,M,DISTINTIVO C,EURO 6BG,"128,000",AC,2738,1637,1616,5,5,0,128.0,128.0,128.0
03,03104,AUTOMOBILE DACIA SA,DACIA,¡,SD,¡,¡,31,03/07/2014,03/07/2014,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1205,1785,1280,1785,1461,"11,02","80,00",1,,0,,M,DISTINTIVO B,EURO 5J,"127,000",AC,2673,1560,1567,5,5,0,127.0,127.0,127.0
03,,AUTOMOBILES PEUGEOT-TALBOT SA,PEUGEOT,¡,L,¡,¡,28,18/09/2018,18/09/2018,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,0,1840,1280,1840,1499,"11,19","75,00",1,,0,000000,M,DISTINTIVO C,EURO 6,"99,000",AF,2730,1565,1560,5,5,0,99.0,,99.746
03,,,CITROEN,¡,L*****,¡,¡,01,28/01/2010,28/01/2010,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1257,1777,1332,1777,1560,"11,47","66,19",1,,0,,,DISTINTIVO B,EURO 4,,,0,0,0,5,5,0,,,119.487
03,03104,DAIMLER AG,SMART,FORFOUR,451,¡,¡,01,08/02/2017,08/02/2017,0,3,N,PERSONA JURIDICA,1,40,TURISMOS,M1,10,00,B00,N,950,1450,1025,1450,898,"7,34","66,00",0,,0,000000,M,DISTINTIVO C,EURO 6W,"98,000",AA,2494,1455,1428,4,4,0,98.0,98.0,98.0
03,,,APRILIA,¡,¡,¡,¡,,02/06/2000,02/06/2000,0,3,N,PERSONA FISICA,1,50,MOTOCICLETAS,L3e,04,00,B00,,139,319,123,0,124,"1,90","8,40",0,,0,,,SIN DISTINTIVO,EURO I,,,0,0,0,2,2,0,,,3.398
03,,AUTOMOBILES CITROEN PARIS - FRANCIA,CITROEN,C3 PURETECH 83 S&S FEE,S,XHMR,V/AAJS,01,18/02/2020,18/02/2020,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1010,1475,1085,1475,1199,"8,73","61,00",0,,0,000000,M,DISTINTIVO C,EURO 6AM,"96,000",AB,2539,1483,1480,5,5,0,96.0,96.0,96.0
03,03104,AUTOMOBILES PEUGEOT-TALBOT SA,PEUGEOT,¡,M,¡,¡,01,29/11/2017,29/11/2017,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1270,1910,1325,1910,1199,"8,73","96,00",0,,0,000000,M,DISTINTIVO C,EURO 6,"117,000",AF,2675,1601,1610,5,5,0,117.0,117.0,117.0
03,03104,,PEUGEOT,¡,8,¡,¡,01,31/01/2011,31/01/2011,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1430,2065,1505,2065,1997,"13,30","103,00",1,,0,,,DISTINTIVO B,EURO 5,"125,000",,0,0,0,5,5,0,125.0,,137.628
03,,AUTOMOBILES PEUGEOT-TALBOT SA,PEUGEOT,2008 STYLE 1.2 PURETEC,C,UHNZ,¡,01,14/06/2017,14/06/2017,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1090,1655,1165,1655,1199,"8,73","81,00",0,,0,000000,M,DISTINTIVO C,EURO 6,"103,000",AC,2537,1482,1492,5,5,0,103.0,103.0,103.0
03,03104,KIA MOTORS SLOVAKIA S.R.O.,KIA,XCEED,CD,BCD11,¡,21,21/05/2021,21/05/2021,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1370,1920,1445,1920,1598,"11,64","100,00",1,HEV,0,000000,M,ECO,EURO 6AP,"131,000",AB,2650,1575,1573,5,5,0,131.0,131.0,131.0
03,,,PEUGEOT,106 SKETCH 1.1,,,,,28/02/1997,28/02/1997,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,,835,1315,0,0,1124,"9,42","0,00",0,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,5,5,0,,,30.826
03,03104,,KYMCO,KXR 250,,,,15,06/10/2004,06/10/2004,5,1,N,PERSONA FISICA,1,70,OTROS vehiculos,,,,B09,N,213,392,0,0,249,"2,19","0,00",0,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,1,1,0,,,0.545
03,,RENAULT S.A.S.,RENAULT,SCENIC,RFA,¡,¡,01,31/07/2024,06/07/2018,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1430,2021,1505,2021,1197,"9,78","97,00",0,,0,000000,M,DISTINTIVO C,EURO 6W,"129,000",AB,2734,1602,1596,5,5,0,129.0,,132.734
03,03104,,VOLKSWAGEN,GOLF 1.9,,,,01,07/10/2003,07/10/2003,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1248,1800,0,0,1896,"12,89","0,00",1,,0,000000,M,SIN DISTINTIVO,EURO 3,"0,000",,0,0,0,5,5,0,0.0,0.0,0.0
03,03104,,YAMAHA,CY50,,,,48,28/05/2001,28/05/2001,6,0,N,PERSONA FISICA,1,90,CICLOMOTORES,L1E,03,00,B00,N,97,59,0,0,49,"1,00","0,00",0,,0,,,SIN DISTINTIVO,EURO I,,,0,0,0,1,1,0,,,1.41
03,03104,AUTOMOBILES PEUGEOT-TALBOT SA,PEUGEOT,¡,M,¡,¡,01,27/11/2017,27/11/2017,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1310,2120,1385,2120,1199,"8,73","96,00",0,,0,000000,M,DISTINTIVO C,EURO 6,"117,000",AF,2840,1601,1610,7,7,0,117.0,117.0,117.0
03,03104,,DAEWOO,LANOS,,,,,22/04/1999,22/04/1999,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1021,1595,0,0,1498,"11,19","0,00",0,,0,,,SIN DISTINTIVO,EURO 2,,,0,0,0,5,5,0,,,24.772
03,03104,AUTOMOBILE DACIA SA,DACIA,SANDERO,SD,5SDAA,5SDAAC,01,25/04/2014,25/04/2014,0,1,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1023,1550,1098,1550,898,"7,34","66,00",0,,0,,M,DISTINTIVO C,EURO 5J,"124,000",AB,2580,1490,1486,5,5,0,124.0,124.0,124.0
03,03104,HYUNDAI MOTOR MANUFACTURING CZECH S.R.O,HYUNDAI,IX20,JC,¡,¡,01,05/08/2014,05/08/2014,0,3,N,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1380,1810,1455,1810,1582,"11,57","85,00",1,,0,000000,M,DISTINTIVO B,EURO 5,"117,000",AF,2615,1553,1557,5,5,0,117.0,117.0,117.0
03,,,SEAT,INCA 1.9 SDI,,,,01,15/01/2002,15/01/2002,0,0,N,PERSONA FISICA,1,0G,CAMIONES,N1,31,00,B00,N,1135,1760,0,0,1896,"12,89","0,00",1,,0,,,SIN DISTINTIVO,EURO 3,,,0,0,0,5,5,0,,,13.886
03,03104,AUTOMOBILES PEUGEOT,PEUGEOT,¡,C,¡,¡,31,14/03/2023,04/07/2014,0,3,U,PERSONA FISICA,1,40,TURISMOS,M1,10,00,B00,N,1110,1580,1110,1580,1398,"10,74","50,00",1,,0,000000,M,DISTINTIVO B,EURO 5,"98,000",AB,2538,1470,1472,5,5,0,98.0,98.0,98.0
